Area,Sales,Avg_Price,Med_Price
C-1,129,"236,384","211,000"
C-2,19,"342,311","325,000"
C-3,5,"383,980","360,000"
C-4,19,"385,748","210,000"
C-6,5,"192,300","195,000"
C-7,28,"233,746","228,250"
C-8,71,"222,796","212,000"
C-9,11,"288,873","252,000"
C-10,13,"281,462","240,000"
C-11,18,"116,889","110,250"
C-12,5,"305,160","289,900"
C-13,22,"220,214","206,500"
C-14,82,"231,040","221,500"
C-15,29,"206,945","169,000"
